date,timestamp_utc,official_ui_apy_pct,tvl_usd,hold_1d_apy_pct,delta_hold_1d_vs_ui_pp,hold_7d_apy_pct,delta_hold_7d_vs_ui_pp,hold_30d_apy_pct,delta_hold_30d_vs_ui_pp
2023-02-20,,11.38012,145454.0,,,,,,
2023-02-21,,10.21325,14508115.0,,,,,,
2023-02-22,,11.64363,15504747.0,,,,,,
2023-02-23,,10.17933,17265096.0,,,,,,
2023-02-24,,8.95506,20695199.0,,,,,,
2023-02-25,,8.13399,21361600.0,,,,,,
2023-02-26,,7.01538,22273912.0,,,,,,
2023-02-27,,6.82005,24517288.0,,,,,,
2023-02-28,,8.5071,24437882.0,,,,,,
2023-03-01,,7.99621,25095799.0,,,,,,
2023-03-02,,9.44619,24839705.0,,,,,,
2023-03-03,,11.06969,23871804.0,,,,,,
2023-03-04,,7.80541,24213502.0,,,,,,
2023-03-05,,7.73888,23886254.0,,,,,,
2023-03-06,,7.11631,25687310.0,,,,,,
2023-03-07,,9.69549,25890415.0,,,,,,
2023-03-08,,8.39381,26358111.0,,,,,,
2023-03-09,,7.5477,24963790.0,,,,,,
2023-03-10,,11.54442,24680833.0,,,,,,
2023-03-11,,31.20139,24470559.0,,,,,,
2023-03-12,,29.25308,28035488.0,,,,,,
2023-03-13,,20.72183,29206083.0,,,,,,
2023-03-14,,8.84402,31939556.0,,,,,,
2023-03-15,,9.12504,31106541.0,,,,,,
2023-03-16,,8.46651,31493863.0,,,,,,
2023-03-17,,10.83054,33668040.0,,,,,,
2023-03-18,,5.46361,34227183.0,,,,,,
2023-03-19,,4.50782,35061413.0,,,,,,
2023-03-20,,21.92599,33975665.0,,,,,,
2023-03-21,,7.35154,35100561.0,,,,,,
2023-03-22,,5.82752,33746336.0,,,,,,
2023-03-23,,7.28915,35315214.0,,,,,,
2023-03-24,,7.18522,34290195.0,,,,,,
2023-03-25,,5.45679,34245059.0,,,,,,
2023-03-26,,5.25031,34894362.0,,,,,,
2023-03-27,,7.04334,33563409.0,,,,,,
2023-03-28,,9.95636,35234116.0,,,,,,
2023-03-29,,6.9887,35297767.0,,,,,,
2023-03-30,,8.40734,35427841.0,,,,,,
2023-03-31,,5.96904,36391569.0,,,,,,
2023-04-01,,6.75536,36622602.0,,,,,,
2023-04-02,,4.86586,37833285.0,,,,,,
2023-04-03,,5.58832,38099587.0,,,,,,
2023-04-04,,7.15217,39452043.0,,,,,,
2023-04-05,,6.62777,41092062.0,,,,,,
2023-04-06,,6.2827,39380574.0,,,,,,
2023-04-07,,6.63912,39369665.0,,,,,,
2023-04-08,,5.4825,39113059.0,,,,,,
2023-04-09,,25.02621,39864401.0,,,,,,
2023-04-10,,5.28497,41973898.0,,,,,,
2023-04-11,,7.24808,41162311.0,,,,,,
2023-04-12,,7.27219,41185312.0,,,,,,
2023-04-13,,5.68338,43214725.0,,,,,,
2023-04-14,,10.37757,45567380.0,,,,,,
2023-04-15,,8.44456,45775214.0,,,,,,
2023-04-16,,5.53239,46495186.0,,,,,,
2023-04-17,,8.14495,45910447.0,,,,,,
2023-04-18,,9.69144,46368663.0,,,,,,
2023-04-19,,14.5239,43646287.0,,,,,,
2023-04-20,,13.1736,43187319.0,,,,,,
2023-04-21,,10.98599,41216220.0,,,,,,
2023-04-22,,8.33157,42396743.0,,,,,,
2023-04-23,,8.81032,42745702.0,,,,,,
2023-04-24,,8.48601,42220669.0,,,,,,
2023-04-25,,9.68866,42843497.0,,,,,,
2023-04-26,,8.38812,42655175.0,,,,,,
2023-04-27,,10.52431,44356096.0,,,,,,
2023-04-28,,9.44973,44505456.0,,,,,,
2023-04-29,,8.05031,45278898.0,,,,,,
2023-04-30,,8.35307,45455546.0,,,,,,
2023-05-01,,12.63784,44061396.0,,,,,,
2023-05-02,,14.76242,46296521.0,,,,,,
2023-05-03,,13.66989,47804388.0,,,,,,
2023-05-04,,13.16537,46976645.0,,,,,,
2023-05-05,,14.38645,51874361.0,,,,,,
2023-05-06,,23.59387,51705732.0,,,,,,
2023-05-07,,17.93057,56786698.0,,,,,,
2023-05-08,,20.28114,54668589.0,,,,,,
2023-05-09,,14.90849,55046425.0,,,,,,
2023-05-10,,13.40086,58372743.0,,,,,,
2023-05-11,,17.6632,57240755.0,,,,,,
2023-05-12,,16.78483,59329693.0,,,,,,
2023-05-13,,9.72718,60105575.0,,,,,,
2023-05-14,,6.68161,60146048.0,,,,,,
2023-05-15,,6.76316,60898255.0,,,,,,
2023-05-16,,10.853,58679589.0,,,,,,
2023-05-17,,8.08501,58794326.0,,,,,,
2023-05-18,,8.83708,58333527.0,,,,,,
2023-05-19,,9.54509,60411112.0,,,,,,
2023-05-20,,6.14671,62028392.0,,,,,,
2023-05-21,,5.90352,60633780.0,,,,,,
2023-05-22,,6.53266,61832947.0,,,,,,
2023-05-23,,7.74894,63190768.0,,,,,,
2023-05-24,,7.63472,61085815.0,,,,,,
2023-05-25,,7.57478,61603054.0,,,,,,
2023-05-26,,7.52961,62527781.0,,,,,,
2023-05-27,,7.8595,62953027.0,,,,,,
2023-05-28,,4.74835,65306303.0,,,,,,
2023-05-29,,7.72298,64306163.0,,,,,,
2023-05-30,,6.31478,64865529.0,,,,,,
2023-05-31,,6.72411,63362576.0,,,,,,
2023-06-01,,5.06322,64427162.0,,,,,,
2023-06-02,,6.22432,65756547.0,,,,,,
2023-06-03,,3.98757,63037203.0,,,,,,
2023-06-04,,3.28203,63444175.0,,,,,,
2023-06-05,,3.88312,58862675.0,,,,,,
2023-06-06,,5.03842,61353388.0,,,,,,
2023-06-07,,4.86436,59708715.0,,,,,,
2023-06-08,,5.04707,59850162.0,,,,,,
2023-06-09,,5.71184,59777448.0,,,,,,
2023-06-10,,8.15135,57397948.0,,,,,,
2023-06-11,,3.65034,57149680.0,,,,,,
2023-06-12,,4.34658,56313856.0,,,,,,
2023-06-13,,4.85307,55748958.0,,,,,,
2023-06-14,,4.37034,52924809.0,,,,,,
2023-06-15,,5.80453,53392060.0,,,,,,
2023-06-16,,5.05493,55210502.0,,,,,,
2023-06-17,,6.62229,55755452.0,,,,,,
2023-06-18,,5.92296,55799437.0,,,,,,
2023-06-19,,4.55087,56385738.0,,,,,,
2023-06-20,,6.32835,57923778.0,,,,,,
2023-06-21,,5.66695,61276420.0,,,,,,
2023-06-22,,6.34984,61016961.0,,,,,,
2023-06-23,,5.48948,62654442.0,,,,,,
2023-06-24,,4.68129,62266239.0,,,,,,
2023-06-25,,3.7745,63197979.0,,,,,,
2023-06-26,,3.78887,61394961.0,,,,,,
2023-06-27,,4.42894,62315815.0,,,,,,
2023-06-28,,5.69632,60564218.0,,,,,,
2023-06-29,,5.62111,60370295.0,,,,,,
2023-06-30,,6.42704,62064221.0,,,,,,
2023-07-01,,6.39568,70630783.0,,,,,,
2023-07-02,,5.21063,71554909.0,,,,,,
2023-07-03,,6.03785,72237913.0,,,,,,
2023-07-04,,6.58069,71453679.0,,,,,,
2023-07-05,,5.84297,73387644.0,,,,,,
2023-07-06,,6.94768,71909621.0,,,,,,
2023-07-07,,7.12812,71976709.0,,,,,,
2023-07-08,,6.97441,71972073.0,,,,,,
2023-07-09,,5.88984,72206974.0,,,,,,
2023-07-10,,6.0672,72569969.0,,,,,,
2023-07-11,,6.89204,72549267.0,,,,,,
2023-07-12,,5.67509,73580817.0,,,,,,
2023-07-13,,6.14982,78356240.0,,,,,,
2023-07-14,,7.40291,75779372.0,,,,,,
2023-07-15,,6.01045,75757235.0,,,,,,
2023-07-16,,5.91784,75989942.0,,,,,,
2023-07-17,,7.13583,75171959.0,,,,,,
2023-07-18,,6.41509,74756181.0,,,,,,
2023-07-19,,6.80589,74294975.0,,,,,,
2023-07-20,,7.14378,81249166.0,,,,,,
2023-07-21,,7.02357,81381517.0,,,,,,
2023-07-22,,6.53319,82260385.0,,,,,,
2023-07-23,,5.49175,82170687.0,,,,,,
2023-07-24,,6.08976,80547377.0,,,,,,
2023-07-25,,6.20464,81274992.0,,,,,,
2023-07-26,,6.1513,81898703.0,,,,,,
2023-07-27,,5.81588,81141293.0,,,,,,
2023-07-28,,5.64247,82028563.0,,,,,,
2023-07-29,,6.5942,82249049.0,,,,,,
2023-07-30,,3.93524,78714565.0,,,,,,
2023-07-31,,12.85743,72956076.0,,,,,,
2023-08-01,,5.17211,72190577.0,,,,,,
2023-08-02,,5.73981,71809300.0,,,,,,
2023-08-03,,5.73881,71680924.0,,,,,,
2023-08-04,,4.76169,71950879.0,,,,,,
2023-08-05,,5.02913,72135293.0,,,,,,
2023-08-06,,4.34513,71814587.0,,,,,,
2023-08-07,,4.80844,71702788.0,,,,,,
2023-08-08,,5.86904,72956024.0,,,,,,
2023-08-09,,5.60532,72905200.0,,,,,,
2023-08-10,,5.6366,72804206.0,,,,,,
2023-08-11,,5.63108,72507243.0,,,,,,
2023-08-12,,5.20235,72778405.0,,,,,,
2023-08-13,,4.61822,70705994.0,,,,,,
2023-08-14,,4.92161,70815958.0,,,,,,
2023-08-15,,5.97771,70132994.0,,,,,,
2023-08-16,,6.53681,69934857.0,,,,,,
2023-08-17,,6.09359,64524080.0,,,,,,
2023-08-18,,12.25594,64687161.0,,,,,,
2023-08-19,,6.40353,64956608.0,,,,,,
2023-08-20,,5.5148,65763101.0,,,,,,
2023-08-21,,6.08828,65291026.0,,,,,,
2023-08-22,,5.9684,63160895.0,,,,,,
2023-08-23,,6.22139,65539473.0,,,,,,
2023-08-24,,6.1898,65348121.0,,,,,,
2023-08-25,,6.16504,65370362.0,,,,,,
2023-08-26,,5.59987,64691796.0,,,,,,
2023-08-27,,4.42324,64529757.0,,,,,,
2023-08-28,,6.41167,64260180.0,,,,,,
2023-08-29,,7.45071,69740714.0,,,,,,
2023-08-30,,7.02471,69085930.0,,,,,,
2023-08-31,,5.2139,67052568.0,,,,,,
2023-09-01,,5.62669,66266522.0,,,,,,
2023-09-02,,4.34107,66801528.0,,,,,,
2023-09-03,,3.77051,66542715.0,,,,,,
2023-09-04,,4.72095,66201388.0,,,,,,
2023-09-05,,5.38745,66582051.0,,,,,,
2023-09-06,,6.69389,66468599.0,,,,,,
2023-09-07,,6.08447,67754764.0,,,,,,
2023-09-08,,5.30141,67208171.0,,,,,,
2023-09-09,,5.91102,67367884.0,,,,,,
2023-09-10,,4.62276,66665687.0,,,,,,
2023-09-11,,5.23217,63717593.0,,,,,,
2023-09-12,,7.62101,65660114.0,,,,,,
2023-09-13,,5.94383,65898260.0,,,,,,
2023-09-14,,4.88102,66610816.0,,,,,,
2023-09-15,,5.49005,67241770.0,,,,,,
2023-09-16,,5.00212,66813210.0,,,,,,
2023-09-17,,3.67154,65673207.0,,,,,,
2023-09-18,,4.39249,64734839.0,,,,,,
2023-09-19,,5.25286,64783535.0,,,,,,
2023-09-20,,5.73962,64046347.0,,,,,,
2023-09-21,,5.74725,61158816.0,,,,,,
2023-09-22,,5.16863,61417451.0,,,,,,
2023-09-23,,4.20555,61364689.0,,,,,,
2023-09-24,,4.51226,61196604.0,,,,,,
2023-09-25,,4.00736,60966536.0,,,,,,
2023-09-26,,5.93446,61070464.0,,,,,,
2023-09-27,,5.32722,61094154.0,,,,,,
2023-09-28,,5.0349,63218253.0,,,,,,
2023-09-29,,4.87897,64205150.0,,,,,,
2023-09-30,,4.8854,64351649.0,,,,,,
2023-10-02,,5.64367,65112132.0,,,,,,
2023-10-03,,6.72603,64968437.0,,,,,,
2023-10-04,,5.67218,64809999.0,,,,,,
2023-10-05,,4.81897,63577229.0,,,,,,
2023-10-06,,4.42217,64529454.0,,,,,,
2023-10-07,,4.54043,64100303.0,,,,,,
2023-10-08,,4.17215,64647917.0,,,,,,
2023-10-09,,3.99128,62028684.0,,,,,,
2023-10-10,,4.21294,61608350.0,,,,,,
2023-10-11,,4.11677,61544736.0,,,,,,
2023-10-12,,3.46548,59715935.0,,,,,,
2023-10-13,,4.15912,59978065.0,,,,,,
2023-10-14,,4.02373,59532930.0,,,,,,
2023-10-15,,2.99758,59538387.0,,,,,,
2023-10-16,,3.58887,60676656.0,,,,,,
2023-10-17,,6.08187,59462772.0,,,,,,
2023-10-18,,8.06005,59661063.0,,,,,,
2023-10-19,,3.89088,60663184.0,,,,,,
2023-10-20,,4.88255,61938647.0,,,,,,
2023-10-21,,5.17466,62770374.0,,,,,,
2023-10-22,,3.93972,63586648.0,,,,,,
2023-10-23,,4.64015,67710660.0,,,,,,
2023-10-24,,7.15266,65933146.0,,,,,,
2023-10-25,,4.84923,66495890.0,,,,,,
2023-10-26,,7.02888,61159229.0,,,,,,
2023-10-27,,6.70453,60116159.0,,,,,,
2023-10-28,,9.08457,61092109.0,,,,,,
2023-10-29,,4.69634,62135472.0,,,,,,
2023-10-30,,4.93294,62239716.0,,,,,,
2023-10-31,,7.17807,62329712.0,,,,,,
2023-11-01,,6.93271,64895160.0,,,,,,
2023-11-02,,7.21726,63539742.0,,,,,,
2023-11-03,,5.98135,70859429.0,,,,,,
2023-11-04,,6.36385,71840374.0,,,,,,
2023-11-05,,5.17208,70616403.0,,,,,,
2023-11-06,,5.95864,71335180.0,,,,,,
2023-11-07,,6.15731,70004229.0,,,,,,
2023-11-08,,6.84435,70586259.0,,,,,,
2023-11-09,,7.1244,81565140.0,,,,,,
2023-11-10,,10.02127,81115077.0,,,,,,
2023-11-11,,7.15631,79874223.0,,,,,,
2023-11-12,,6.51637,80521813.0,,,,,,
2023-11-13,,6.92633,80805267.0,,,,,,
2023-11-14,,9.02386,78330145.0,,,,,,
2023-11-15,,8.06592,82976009.0,,,,,,
2023-11-16,,7.62231,80778124.0,,,,,,
2023-11-17,,6.44441,80076925.0,,,,,,
2023-11-18,,6.81879,80334563.0,,,,,,
2023-11-19,,5.53486,81453826.0,,,,,,
2023-11-20,,6.0612,83161205.0,,,,,,
2023-11-21,,6.45895,82048822.0,,,,,,
2023-11-22,,7.64853,85939563.0,,,,,,
2023-11-23,,7.24327,85588918.0,,,,,,
2023-11-24,,5.82101,86065005.0,,,,,,
2023-11-25,,5.87522,84893375.0,,,,,,
2023-11-26,,5.02667,83954287.0,,,,,,
2023-11-27,,5.76279,81586342.0,,,,,,
2023-11-28,,6.40834,82855364.0,,,,,,
2023-11-29,,7.64994,83189007.0,,,,,,
2023-11-30,,7.25282,83606125.0,,,,,,
2023-12-01,,7.3951,85288856.0,,,,,,
2023-12-02,,6.82919,88301663.0,,,,,,
2023-12-03,,5.70327,91317597.0,,,,,,
2023-12-04,,6.85689,93710871.0,,,,,,
2023-12-05,,7.78606,95579450.0,,,,,,
2023-12-06,,8.1636,92349768.0,,,,,,
2023-12-07,,7.88758,98068155.0,,,,,,
2023-12-08,,8.25428,97362533.0,,,,,,
2023-12-09,,7.17799,96415034.0,,,,,,
2023-12-10,,5.2779,96563751.0,,,,,,
2023-12-11,,6.9674,90310147.0,,,,,,
2023-12-12,,8.10455,82842384.0,,,,,,
2023-12-13,,6.77064,85767720.0,,,,,,
2023-12-14,,6.72559,87134615.0,,,,,,
2023-12-15,,8.71218,86516642.0,,,,,,
2023-12-16,,7.47381,86928212.0,,,,,,
2023-12-17,,7.45427,85956589.0,,,,,,
2023-12-18,,6.90407,83220185.0,,,,,,
2023-12-19,,7.58034,80942567.0,,,,,,
2023-12-20,,6.89535,81048721.0,,,,,,
2023-12-21,,8.95777,84016613.0,,,,,,
2023-12-22,,6.35524,86803035.0,,,,,,
2023-12-23,,6.45503,86977135.0,,,,,,
2023-12-24,,5.65748,86099554.0,,,,,,
2023-12-25,,6.5343,84864185.0,,,,,,
2023-12-26,,5.13998,82644419.0,,,,,,
2023-12-27,,6.36128,87071621.0,,,,,,
2023-12-28,,7.96255,86945723.0,,,,,,
2023-12-29,,6.92497,88994977.0,,,,,,
2023-12-30,,5.89772,89684723.0,,,,,,
2023-12-31,,5.67874,88887970.0,,,,,,
2024-01-01,,5.74738,82433324.0,,,,,,
2024-01-02,,6.4796,82690965.0,,,,,,
2024-01-03,,6.88273,77808015.0,,,,,,
2024-01-04,,15.99002,80357143.0,,,,,,
2024-01-05,,7.47782,79215764.0,,,,,,
2024-01-06,,6.41251,78915026.0,,,,,,
2024-01-07,,5.60108,77863362.0,,,,,,
2024-01-08,,6.69247,82334062.0,,,,,,
2024-01-09,,7.43751,82669427.0,,,,,,
2024-01-10,,9.76718,93805673.0,,,,,,
2024-01-11,,9.77083,92826511.0,,,,,,
2024-01-12,,6.58764,89226473.0,,,,,,
2024-01-13,,7.33166,91742836.0,,,,,,
2024-01-14,,6.69643,92363875.0,,,,,,
2024-01-15,,6.72413,92404500.0,,,,,,
2024-01-16,,7.62254,102370212.0,,,,,,
2024-01-17,,7.04942,99359685.0,,,,,,
2024-01-18,,6.56214,96618505.0,,,,,,
2024-01-19,,11.12614,97958752.0,,,,,,
2024-01-20,,6.16695,98426916.0,,,,,,
2024-01-21,,5.34004,98338169.0,,,,,,
2024-01-22,,6.29346,90771467.0,,,,,,
2024-01-23,,9.17676,87189194.0,,,,,,
2024-01-24,,6.88917,87202377.0,,,,,,
2024-01-25,,7.31369,86752002.0,,,,,,
2024-01-26,,8.36988,88660591.0,,,,,,
2024-01-27,,8.15141,88980165.0,,,,,,
2024-01-28,,7.04735,87865020.0,,,,,,
2024-01-29,,6.83552,90694777.0,,,,,,
2024-01-30,,7.60427,92685694.0,,,,,,
2024-01-31,,8.25017,85567084.0,,,,,,
2024-02-01,,8.21153,86115990.0,,,,,,
2024-02-02,,7.60742,85981302.0,,,,,,
2024-02-03,,8.30675,85546239.0,,,,,,
2024-02-04,,6.73772,79540741.0,,,,,,
2024-02-05,,7.16479,72370398.0,,,,,,
2024-02-06,,7.23929,73368448.0,,,,,,
2024-02-07,,7.84432,74757408.0,,,,,,
2024-02-08,,9.61077,73762121.0,,,,,,
2024-02-09,,10.257,75015284.0,,,,,,
2024-02-10,,9.22227,75283118.0,,,,,,
2024-02-11,,7.72986,75306458.0,,,,,,
2024-02-12,,7.7843,79886811.0,,,,,,
2024-02-13,,12.06734,78041278.0,,,,,,
2024-02-14,,8.52093,85034613.0,,,,,,
2024-02-15,,7.21387,85175420.0,,,,,,
2024-02-16,,9.05282,86410687.0,,,,,,
2024-02-17,,6.27504,86766004.0,14.156178,7.881138,,,,
2024-02-18,,6.5222,89581298.0,13.636518,7.114318,,,,
2024-02-19,,7.0535,90509453.0,7.333904,0.280404,,,,
2024-02-20,,7.33315,93864164.0,7.646032,0.312882,,,,
2024-02-21,,7.89812,86146692.0,7.807107,-0.091013,,,,
2024-02-22,,8.05489,84766168.0,8.009744,-0.045146,,,,
2024-02-23,,7.93692,81445622.0,8.013636,0.076716,9.479916,1.542996,,
2024-02-24,,8.09017,82875655.0,6.569082,-1.521088,8.409558,0.319388,,
2024-02-25,,6.63773,86674753.0,6.860306,0.222576,7.461543,0.823813,,
2024-02-26,,7.04081,89865608.0,7.784573,0.743763,7.525885,0.485075,,
2024-02-27,,7.97824,91821870.0,7.578252,-0.399988,7.516211,-0.462029,,
2024-02-28,,7.81143,94347011.0,8.874844,1.063414,7.667691,-0.143739,,
2024-02-29,,9.0623,93332583.0,7.355506,-1.706794,7.574282,-1.488018,,
2024-03-01,,7.44053,97303203.0,7.933131,0.492601,7.562824,0.122294,,
2024-03-02,,8.19124,96415078.0,7.200132,-0.991108,7.653585,-0.537655,,
2024-03-03,,7.35951,98275582.0,8.056272,0.696762,7.824885,0.465375,,
2024-03-04,,8.16326,99410854.0,9.799048,1.635788,8.110495,-0.052765,,
2024-03-05,,9.79313,97677405.0,11.034616,1.241486,8.600005,-1.193125,,
2024-03-06,,10.9785,107540321.0,9.96363,-1.01487,8.754492,-2.224008,,
2024-03-07,,9.72972,108673911.0,8.233324,-1.496396,8.881086,-0.848634,,
2024-03-08,,8.22506,108351865.0,8.356177,0.131117,8.94195,0.71689,,
2024-03-09,,8.71341,108944052.0,8.417335,-0.296075,9.117808,0.404398,,
2024-03-10,,8.12723,106555835.0,8.837542,0.710312,9.230166,1.102936,,
2024-03-11,,8.94475,112995761.0,9.264856,0.320106,9.15409,0.20934,,
2024-03-12,,9.32473,109792905.0,9.08203,-0.2427,8.877783,-0.446947,,
2024-03-13,,9.31818,110889884.0,8.159234,-1.158946,8.620745,-0.697435,,
2024-03-14,,8.1468,107666428.0,9.429913,1.283113,8.791491,0.644691,,
2024-03-15,,9.11097,104043760.0,6.750818,-2.360152,8.559757,-0.551213,,
2024-03-16,,7.21862,99443602.0,7.531015,0.312395,8.432527,1.213907,,
2024-03-17,,7.8776,102122461.0,6.804344,-1.073256,8.140807,0.263207,8.535441,0.657841
2024-03-18,,7.38066,99149392.0,11.131885,3.751225,8.402869,1.022209,8.438346,1.057686
2024-03-19,,11.56345,90333599.0,8.842005,-2.721445,8.368761,-3.194689,8.282641,-3.280809
2024-03-20,,8.15046,99159731.0,7.982352,-0.168108,8.343425,0.192965,8.304383,0.153923
2024-03-21,,8.04852,98335970.0,6.650002,-1.398518,7.945889,-0.102631,8.270829,0.222309
2024-03-22,,7.2201,93391983.0,7.600713,0.380613,8.068245,0.848145,8.263913,1.043813
2024-03-23,,7.67447,95456511.0,5.97482,-1.69965,7.843422,0.168952,8.195296,0.520826
2024-03-24,,6.49149,96979516.0,7.486614,0.995124,7.941569,1.450079,8.177657,1.686167
2024-03-25,,7.57006,94877051.0,9.083708,1.513648,7.655101,0.085041,8.261788,0.691728
2024-03-26,,9.30504,94570386.0,7.967065,-1.337975,7.531045,-1.773995,8.298978,-1.006062
2024-03-27,,8.52831,95217444.0,7.460103,-1.068207,7.456595,-1.071715,8.288095,-0.240215
2024-03-28,,7.51727,96704968.0,8.005506,0.488236,7.650649,0.133379,8.302403,0.785133
2024-03-29,,8.14504,95375877.0,7.174588,-0.970452,7.589642,-0.555398,8.245596,0.100556
2024-03-30,,7.62746,95006788.0,7.300655,-0.326805,7.780909,0.153449,8.243752,0.616292
2024-03-31,,7.39447,98461160.0,7.551885,0.157415,7.790257,0.395787,8.230985,0.836515
2024-04-01,,7.7318,95149075.0,9.321389,1.589589,7.823778,0.091978,8.3017,0.5699
2024-04-02,,8.36576,89324466.0,7.719258,-0.646502,7.788389,-0.577371,8.290423,-0.075337
2024-04-03,,7.92489,91012356.0,7.491639,-0.433251,7.792907,-0.131983,8.213785,0.288895
2024-04-04,,7.79968,90912820.0,8.236198,0.436518,7.825768,0.026088,8.121748,0.322068
2024-04-05,,8.42248,91557133.0,7.571827,-0.850653,7.882771,-0.539709,8.042521,-0.379959
2024-04-06,,8.26683,93084562.0,7.845444,-0.421386,7.960851,-0.305979,8.029592,-0.237238
2024-04-07,,9.56073,93951088.0,10.250091,0.689361,8.343678,-1.217052,8.092006,-1.468724
2024-04-08,,11.04608,100312180.0,9.386765,-1.659315,8.352931,-2.693149,8.124085,-2.921995
2024-04-09,,12.54355,92493402.0,14.22926,1.68571,9.265042,-3.278508,8.29849,-4.24506
